institute_id,year,e_total,e_AmerInd_AlaskNtv,e_Asian,e_AfrAmer,e_Hispanic,e_Hi_PacIsland,e_White,e_2orMore,e_unknown,e_nonresAlien,co_total,co_AmerInd_AlaskNtv,co_Asian,co_AfrAmer,co_Hispanic,co_Hi_PacIsland,co_White,co_2orMore,co_unknown,co_nonresAlien,co_total,co_AmerInd_AlaskNtv,co_Asian,co_AfrAmer,co_Hispanic,co_Hi_PacIsland,co_White,co_2orMore,co_unknown,co_nonresAlien
237039,2013,4427,36,162,59,368,20,2927,255,392,208,289.0,3.0,10.0,4.0,37.0,2.0,186.0,26.0,21.0,0.0,289.0,3.0,10.0,4.0,37.0,2.0,186.0,26.0,21.0,0.0
237039,2014,4176,31,145,54,393,16,2701,233,376,227,321.0,1.0,12.0,3.0,43.0,0.0,215.0,21.0,26.0,0.0,321.0,1.0,12.0,3.0,43.0,0.0,215.0,21.0,26.0,0.0
237039,2015,4391,29,175,45,495,7,2785,268,311,276,300.0,1.0,12.0,6.0,48.0,0.0,187.0,30.0,16.0,0.0,300.0,1.0,12.0,6.0,48.0,0.0,187.0,30.0,16.0,0.0
237039,2016,4507,32,191,51,550,13,2819,289,294,268,340.0,3.0,16.0,8.0,56.0,4.0,196.0,31.0,25.0,1.0,340.0,3.0,16.0,8.0,56.0,4.0,196.0,31.0,25.0,1.0
237039,2017,4411,55,193,50,528,19,2731,327,271,237,280.0,5.0,10.0,2.0,51.0,2.0,175.0,25.0,9.0,1.0,280.0,5.0,10.0,2.0,51.0,2.0,175.0,25.0,9.0,1.0
237039,2018,4263,41,214,67,505,17,2586,327,274,232,305.0,2.0,10.0,5.0,49.0,2.0,190.0,29.0,18.0,0.0,305.0,2.0,10.0,5.0,49.0,2.0,190.0,29.0,18.0,0.0
237039,2019,4152,39,228,73,563,9,2456,314,275,195,271.0,1.0,15.0,6.0,45.0,1.0,161.0,28.0,14.0,0.0,271.0,1.0,15.0,6.0,45.0,1.0,161.0,28.0,14.0,0.0
237039,2020,2719,25,155,39,339,13,1582,201,215,150,136.0,2.0,6.0,3.0,17.0,1.0,88.0,11.0,8.0,0.0,136.0,2.0,6.0,3.0,17.0,1.0,88.0,11.0,8.0,0.0
237057,2010,1555,13,114,21,97,8,1056,61,139,46,415.0,6.0,36.0,9.0,30.0,2.0,283.0,15.0,19.0,15.0,415.0,6.0,36.0,9.0,30.0,2.0,283.0,15.0,19.0,15.0
237057,2011,1596,13,121,24,100,4,1121,53,121,39,399.0,3.0,30.0,3.0,24.0,0.0,307.0,8.0,17.0,7.0,399.0,3.0,30.0,3.0,24.0,0.0,307.0,8.0,17.0,7.0
237057,2012,1539,15,120,18,98,3,1104,48,91,42,381.0,1.0,20.0,2.0,28.0,0.0,281.0,25.0,11.0,13.0,381.0,1.0,20.0,2.0,28.0,0.0,281.0,25.0,11.0,13.0
237057,2013,1541,5,98,19,118,7,1111,67,60,56,392.0,2.0,17.0,4.0,34.0,0.0,286.0,21.0,10.0,18.0,392.0,2.0,17.0,4.0,34.0,0.0,286.0,21.0,10.0,18.0
237057,2014,1498,5,80,14,117,0,1090,85,49,58,395.0,0.0,24.0,5.0,28.0,0.0,278.0,32.0,8.0,20.0,395.0,0.0,24.0,5.0,28.0,0.0,278.0,32.0,8.0,20.0
237057,2015,1470,5,72,17,104,0,1053,104,44,71,364.0,2.0,19.0,6.0,21.0,0.0,253.0,30.0,9.0,24.0,364.0,2.0,19.0,6.0,21.0,0.0,253.0,30.0,9.0,24.0
237057,2016,1493,5,67,21,109,5,1052,101,47,86,405.0,2.0,20.0,7.0,28.0,4.0,279.0,30.0,6.0,29.0,405.0,2.0,20.0,7.0,28.0,4.0,279.0,30.0,6.0,29.0
237057,2017,1510,8,75,22,107,7,1023,107,58,103,389.0,3.0,21.0,9.0,32.0,2.0,247.0,30.0,8.0,37.0,389.0,3.0,21.0,9.0,32.0,2.0,247.0,30.0,8.0,37.0
237057,2018,1475,8,85,26,109,9,957,98,64,119,426.0,1.0,30.0,10.0,38.0,5.0,274.0,26.0,13.0,29.0,426.0,1.0,30.0,10.0,38.0,5.0,274.0,26.0,13.0,29.0
237057,2019,1579,7,97,34,129,8,998,105,62,139,425.0,1.0,26.0,12.0,36.0,0.0,254.0,38.0,11.0,47.0,425.0,1.0,26.0,12.0,36.0,0.0,254.0,38.0,11.0,47.0
237057,2020,1360,3,96,34,123,6,810,93,57,138,269.0,0.0,25.0,8.0,29.0,0.0,147.0,17.0,7.0,36.0,269.0,0.0,25.0,8.0,29.0,0.0,147.0,17.0,7.0,36.0
237066,2010,2989,39,75,52,152,11,2437,75,92,56,683.0,4.0,16.0,8.0,64.0,5.0,541.0,26.0,11.0,8.0,683.0,4.0,16.0,8.0,64.0,5.0,541.0,26.0,11.0,8.0
237066,2011,2506,14,61,42,151,8,2030,88,63,49,523.0,2.0,8.0,4.0,37.0,1.0,423.0,30.0,9.0,9.0,523.0,2.0,8.0,4.0,37.0,1.0,423.0,30.0,9.0,9.0
237066,2012,2571,17,70,35,186,5,2040,113,48,57,631.0,4.0,23.0,8.0,48.0,1.0,490.0,41.0,7.0,9.0,631.0,4.0,23.0,8.0,48.0,1.0,490.0,41.0,7.0,9.0
237066,2013,2569,19,70,39,192,11,2029,124,36,49,593.0,5.0,19.0,10.0,44.0,6.0,466.0,33.0,1.0,9.0,593.0,5.0,19.0,10.0,44.0,6.0,466.0,33.0,1.0,9.0
237066,2014,2654,19,90,51,205,12,2028,133,40,76,617.0,5.0,41.0,10.0,59.0,5.0,440.0,33.0,2.0,22.0,617.0,5.0,41.0,10.0,59.0,5.0,440.0,33.0,2.0,22.0
237066,2015,2650,18,111,57,198,7,1995,156,33,75,583.0,6.0,37.0,16.0,46.0,1.0,411.0,47.0,6.0,13.0,583.0,6.0,37.0,16.0,46.0,1.0,411.0,47.0,6.0,13.0
237066,2016,2634,17,113,52,222,6,1945,162,32,85,592.0,1.0,28.0,13.0,59.0,0.0,406.0,55.0,3.0,27.0,592.0,1.0,28.0,13.0,59.0,0.0,406.0,55.0,3.0,27.0
237066,2017,2627,21,115,53,235,12,1889,172,31,99,504.0,7.0,22.0,5.0,51.0,9.0,337.0,48.0,4.0,21.0,504.0,7.0,22.0,5.0,51.0,9.0,337.0,48.0,4.0,21.0
237066,2018,2776,20,116,59,274,22,1942,217,30,96,696.0,6.0,37.0,16.0,87.0,9.0,443.0,74.0,4.0,20.0,696.0,6.0,37.0,16.0,87.0,9.0,443.0,74.0,4.0,20.0
237066,2019,2814,20,124,60,318,32,1874,255,22,109,681.0,6.0,32.0,19.0,108.0,15.0,391.0,75.0,3.0,32.0,681.0,6.0,32.0,19.0,108.0,15.0,391.0,75.0,3.0,32.0
237066,2020,2756,16,118,64,345,40,1826,239,16,92,602.0,4.0,22.0,23.0,89.0,10.0,381.0,58.0,1.0,14.0,602.0,4.0,22.0,23.0,89.0,10.0,381.0,58.0,1.0,14.0
237109,2010,4479,110,66,61,1691,5,2322,168,44,12,364.0,7.0,3.0,5.0,164.0,0.0,165.0,14.0,6.0,0.0,364.0,7.0,3.0,5.0,164.0,0.0,165.0,14.0,6.0,0.0
237109,2011,4232,68,61,51,1659,5,2157,173,46,12,334.0,2.0,3.0,7.0,138.0,1.0,163.0,15.0,5.0,0.0,334.0,2.0,3.0,7.0,138.0,1.0,163.0,15.0,5.0,0.0
237109,2012,4302,87,58,51,1830,5,2043,174,44,10,285.0,3.0,1.0,3.0,133.0,0.0,126.0,17.0,2.0,0.0,285.0,3.0,1.0,3.0,133.0,0.0,126.0,17.0,2.0,0.0
237109,2013,4105,75,38,46,1872,4,1867,160,38,5,317.0,4.0,0.0,2.0,155.0,0.0,132.0,23.0,1.0,0.0,317.0,4.0,0.0,2.0,155.0,0.0,132.0,23.0,1.0,0.0
237109,2014,3950,64,25,58,1843,7,1743,182,25,3,334.0,4.0,3.0,10.0,148.0,3.0,145.0,20.0,1.0,0.0,334.0,4.0,3.0,10.0,148.0,3.0,145.0,20.0,1.0,0.0
237109,2015,3960,51,32,48,1919,4,1641,176,86,3,290.0,5.0,1.0,6.0,133.0,1.0,117.0,14.0,13.0,0.0,290.0,5.0,1.0,6.0,133.0,1.0,117.0,14.0,13.0,0.0
237109,2016,4101,61,47,42,2063,7,1537,218,120,6,345.0,4.0,1.0,7.0,165.0,1.0,132.0,26.0,9.0,0.0,345.0,4.0,1.0,7.0,165.0,1.0,132.0,26.0,9.0,0.0
237109,2017,4007,62,46,40,2073,3,1435,196,134,18,308.0,3.0,3.0,4.0,171.0,0.0,99.0,20.0,8.0,0.0,308.0,3.0,3.0,4.0,171.0,0.0,99.0,20.0,8.0,0.0
237109,2018,4456,72,58,38,2454,9,1419,210,179,17,451.0,5.0,5.0,4.0,262.0,1.0,131.0,18.0,24.0,1.0,451.0,5.0,5.0,4.0,262.0,1.0,131.0,18.0,24.0,1.0
237109,2019,4650,62,54,33,2611,8,1498,196,174,14,474.0,4.0,6.0,7.0,279.0,0.0,139.0,27.0,11.0,1.0,474.0,4.0,6.0,7.0,279.0,0.0,139.0,27.0,11.0,1.0
237109,2020,3954,50,54,34,2223,11,1266,165,141,10,443.0,6.0,4.0,9.0,239.0,1.0,150.0,20.0,14.0,0.0,443.0,6.0,4.0,9.0,239.0,1.0,150.0,20.0,14.0,0.0
245883,2010,994,34,26,69,26,0,606,0,218,15,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0
245883,2011,946,21,6,40,31,14,415,0,417,2,25.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,23.0,0.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,23.0,0.0
245883,2012,887,32,25,53,29,5,585,15,141,2,26.0,1.0,2.0,2.0,1.0,1.0,18.0,0.0,1.0,0.0,26.0,1.0,2.0,2.0,1.0,1.0,18.0,0.0,1.0,0.0
245883,2013,884,19,26,56,23,5,605,31,116,3,20.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,4.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,4.0,0.0
245883,2014,809,11,25,50,35,2,544,35,105,2,,,,,,,,,,,,,,,,,,,,
245883,2015,656,3,18,27,39,1,436,35,96,1,,,,,,,,,,,,,,,,,,,,
245883,2016,568,3,22,28,48,0,347,35,84,1,,,,,,,,,,,,,,,,,,,,
245883,2017,614,4,29,32,46,0,381,35,86,1,,,,,,,,,,,,,,,,,,,,
245883,2018,605,4,23,29,45,0,418,29,43,14,,,,,,,,,,,,,,,,,,,,
245883,2019,665,3,32,26,47,1,400,24,118,14,,,,,,,,,,,,,,,,,,,,
245883,2020,735,1,38,32,51,2,439,26,135,11,,,,,,,,,,,,,,,,,,,,
377546,2010,100,4,4,2,9,0,74,4,3,0,40.0,4.0,1.0,1.0,3.0,0.0,29.0,2.0,0.0,0.0,40.0,4.0,1.0,1.0,3.0,0.0,29.0,2.0,0.0,0.0
377546,2011,84,2,4,1,9,2,56,8,2,0,25.0,1.0,1.0,0.0,6.0,0.0,9.0,6.0,2.0,0.0,25.0,1.0,1.0,0.0,6.0,0.0,9.0,6.0,2.0,0.0
377546,2012,85,2,4,0,7,3,53,10,6,0,28.0,1.0,1.0,0.0,1.0,3.0,16.0,5.0,1.0,0.0,28.0,1.0,1.0,0.0,1.0,3.0,16.0,5.0,1.0,0.0
377546,2013,94,5,2,2,11,1,56,7,10,0,33.0,2.0,0.0,1.0,3.0,0.0,19.0,3.0,5.0,0.0,33.0,2.0,0.0,1.0,3.0,0.0,19.0,3.0,5.0,0.0
377546,2014,94,4,2,2,9,2,55,8,11,1,25.0,1.0,0.0,1.0,2.0,0.0,15.0,2.0,4.0,0.0,25.0,1.0,0.0,1.0,2.0,0.0,15.0,2.0,4.0,0.0
377546,2015,100,6,3,4,4,3,80,0,0,0,29.0,2.0,1.0,0.0,2.0,0.0,24.0,0.0,0.0,0.0,29.0,2.0,1.0,0.0,2.0,0.0,24.0,0.0,0.0,0.0
377546,2016,98,8,5,3,5,2,72,2,1,0,32.0,3.0,3.0,1.0,2.0,2.0,21.0,0.0,0.0,0.0,32.0,3.0,3.0,1.0,2.0,2.0,21.0,0.0,0.0,0.0
377546,2017,85,4,7,5,3,2,57,7,0,0,22.0,0.0,4.0,2.0,0.0,0.0,13.0,3.0,0.0,0.0,22.0,0.0,4.0,2.0,0.0,0.0,13.0,3.0,0.0,0.0
377546,2018,85,5,10,5,2,2,59,2,0,0,26.0,3.0,3.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,26.0,3.0,3.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0
377546,2019,95,2,13,3,11,4,62,0,0,0,23.0,0.0,2.0,0.0,4.0,2.0,15.0,0.0,0.0,0.0,23.0,0.0,2.0,0.0,4.0,2.0,15.0,0.0,0.0,0.0
377546,2020,101,4,14,6,14,3,58,0,2,0,36.0,3.0,5.0,3.0,4.0,1.0,18.0,0.0,2.0,0.0,36.0,3.0,5.0,3.0,4.0,1.0,18.0,0.0,2.0,0.0
377555,2010,3273,34,776,150,188,18,1790,1,225,91,391.0,9.0,143.0,25.0,36.0,4.0,146.0,0.0,19.0,9.0,391.0,9.0,143.0,25.0,36.0,4.0,146.0,0.0,19.0,9.0
377555,2011,3759,41,915,191,257,38,1995,0,186,136,519.0,4.0,169.0,38.0,65.0,14.0,203.0,0.0,7.0,19.0,519.0,4.0,169.0,38.0,65.0,14.0,203.0,0.0,7.0,19.0
377555,2012,4172,29,963,178,310,24,2113,187,123,245,537.0,3.0,160.0,25.0,75.0,2.0,185.0,52.0,6.0,29.0,537.0,3.0,160.0,25.0,75.0,2.0,185.0,52.0,6.0,29.0
377555,2013,4604,25,1060,226,357,38,2235,243,86,334,554.0,2.0,194.0,40.0,59.0,11.0,167.0,40.0,9.0,32.0,554.0,2.0,194.0,40.0,59.0,11.0,167.0,40.0,9.0,32.0
377555,2014,4962,21,1217,257,415,44,2267,280,73,388,621.0,1.0,227.0,46.0,90.0,7.0,185.0,45.0,5.0,15.0,621.0,1.0,227.0,46.0,90.0,7.0,185.0,45.0,5.0,15.0
377555,2015,5277,19,1282,297,461,36,2323,306,77,476,677.0,3.0,206.0,53.0,106.0,5.0,240.0,43.0,7.0,14.0,677.0,3.0,206.0,53.0,106.0,5.0,240.0,43.0,7.0,14.0
377555,2016,5734,16,1473,343,513,40,2344,328,88,589,786.0,1.0,279.0,75.0,104.0,8.0,224.0,52.0,9.0,34.0,786.0,1.0,279.0,75.0,104.0,8.0,224.0,52.0,9.0,34.0
377555,2017,5981,16,1544,371,546,35,2402,354,137,576,773.0,1.0,284.0,63.0,91.0,4.0,235.0,71.0,3.0,21.0,773.0,1.0,284.0,63.0,91.0,4.0,235.0,71.0,3.0,21.0
377555,2018,5970,28,1699,385,562,30,2215,370,113,568,745.0,2.0,304.0,61.0,101.0,2.0,192.0,59.0,5.0,19.0,745.0,2.0,304.0,61.0,101.0,2.0,192.0,59.0,5.0,19.0
377555,2019,5913,23,1789,403,571,27,2125,355,95,525,794.0,4.0,324.0,70.0,91.0,4.0,204.0,51.0,23.0,23.0,794.0,4.0,324.0,70.0,91.0,4.0,204.0,51.0,23.0,23.0
377555,2020,6304,20,2007,471,638,23,2190,394,114,447,941.0,1.0,340.0,105.0,120.0,3.0,256.0,79.0,30.0,7.0,941.0,1.0,340.0,105.0,120.0,3.0,256.0,79.0,30.0,7.0
377564,2010,3331,22,486,281,241,26,1918,0,326,31,208.0,10.0,48.0,19.0,23.0,7.0,94.0,0.0,7.0,0.0,208.0,10.0,48.0,19.0,23.0,7.0,94.0,0.0,7.0,0.0
377564,2011,3657,58,546,312,250,44,2037,0,335,75,219.0,7.0,65.0,19.0,29.0,4.0,85.0,0.0,9.0,1.0,219.0,7.0,65.0,19.0,29.0,4.0,85.0,0.0,9.0,1.0
377564,2012,3919,46,540,280,307,45,2031,192,345,133,324.0,3.0,85.0,15.0,36.0,7.0,60.0,8.0,102.0,8.0,324.0,3.0,85.0,15.0,36.0,7.0,60.0,8.0,102.0,8.0
377564,2013,4295,51,639,290,381,60,2102,277,293,202,392.0,3.0,100.0,24.0,63.0,19.0,126.0,26.0,24.0,7.0,392.0,3.0,100.0,24.0,63.0,19.0,126.0,26.0,24.0,7.0
377564,2014,4477,47,718,332,439,64,2096,323,224,234,415.0,7.0,94.0,34.0,68.0,16.0,146.0,39.0,6.0,5.0,415.0,7.0,94.0,34.0,68.0,16.0,146.0,39.0,6.0,5.0
377564,2015,4599,43,790,333,508,65,2026,363,162,309,447.0,3.0,106.0,43.0,82.0,9.0,153.0,44.0,3.0,4.0,447.0,3.0,106.0,43.0,82.0,9.0,153.0,44.0,3.0,4.0
377564,2016,4987,35,898,367,635,64,2146,411,111,320,498.0,3.0,114.0,36.0,97.0,14.0,167.0,54.0,5.0,8.0,498.0,3.0,114.0,36.0,97.0,14.0,167.0,54.0,5.0,8.0
377564,2017,5162,38,915,434,718,63,2180,429,97,288,567.0,2.0,115.0,51.0,111.0,12.0,190.0,74.0,5.0,7.0,567.0,2.0,115.0,51.0,111.0,12.0,190.0,74.0,5.0,7.0
377564,2018,5354,42,978,482,751,60,2216,446,109,270,623.0,2.0,149.0,60.0,105.0,7.0,215.0,71.0,7.0,7.0,623.0,2.0,149.0,60.0,105.0,7.0,215.0,71.0,7.0,7.0
377564,2019,5329,39,1020,474,763,66,2130,438,123,276,612.0,3.0,161.0,51.0,113.0,14.0,190.0,71.0,8.0,1.0,612.0,3.0,161.0,51.0,113.0,14.0,190.0,71.0,8.0,1.0
377564,2020,5364,42,1068,504,808,72,2069,456,115,230,591.0,1.0,129.0,67.0,109.0,11.0,192.0,76.0,5.0,1.0,591.0,1.0,129.0,67.0,109.0,11.0,192.0,76.0,5.0,1.0
380377,2010,626,530,19,5,8,1,53,0,10,0,76.0,64.0,3.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,76.0,64.0,3.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0
380377,2011,701,624,4,4,8,2,45,7,7,0,78.0,74.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,78.0,74.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
380377,2012,699,654,1,4,3,1,16,14,6,0,65.0,60.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,65.0,60.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0
380377,2013,681,637,0,5,2,4,16,15,2,0,79.0,69.0,0.0,0.0,1.0,1.0,3.0,4.0,1.0,0.0,79.0,69.0,0.0,0.0,1.0,1.0,3.0,4.0,1.0,0.0
380377,2014,637,549,0,2,15,5,25,34,4,3,68.0,59.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,1.0,68.0,59.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,1.0
380377,2015,641,554,0,3,24,4,17,36,1,2,81.0,72.0,0.0,2.0,2.0,0.0,1.0,4.0,0.0,0.0,81.0,72.0,0.0,2.0,2.0,0.0,1.0,4.0,0.0,0.0
380377,2016,579,492,0,4,21,5,14,41,1,1,63.0,44.0,0.0,2.0,5.0,1.0,0.0,10.0,0.0,1.0,63.0,44.0,0.0,2.0,5.0,1.0,0.0,10.0,0.0,1.0
380377,2017,544,433,11,0,28,4,19,45,1,3,52.0,37.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,52.0,37.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0
380377,2018,535,450,0,2,33,1,13,34,0,2,73.0,59.0,0.0,0.0,5.0,0.0,1.0,7.0,0.0,1.0,73.0,59.0,0.0,0.0,5.0,0.0,1.0,7.0,0.0,1.0
380377,2019,594,440,2,6,38,3,19,36,50,0,64.0,49.0,0.0,2.0,6.0,0.0,0.0,7.0,0.0,0.0,64.0,49.0,0.0,2.0,6.0,0.0,0.0,7.0,0.0,0.0
380377,2020,555,434,3,6,41,3,25,37,6,0,62.0,47.0,0.0,2.0,6.0,0.0,0.0,7.0,0.0,0.0,62.0,47.0,0.0,2.0,6.0,0.0,0.0,7.0,0.0,0.0
414531,2010,549,7,31,39,47,4,398,2,21,0,55.0,2.0,1.0,1.0,7.0,1.0,40.0,0.0,3.0,0.0,55.0,2.0,1.0,1.0,7.0,1.0,40.0,0.0,3.0,0.0
414531,2011,459,4,25,27,32,1,350,2,18,0,25.0,0.0,2.0,1.0,2.0,0.0,20.0,0.0,0.0,0.0,25.0,0.0,2.0,1.0,2.0,0.0,20.0,0.0,0.0,0.0
414531,2012,321,2,19,28,24,1,229,4,14,0,24.0,1.0,0.0,4.0,2.0,0.0,17.0,0.0,0.0,0.0,24.0,1.0,0.0,4.0,2.0,0.0,17.0,0.0,0.0,0.0
414531,2013,271,2,21,18,23,1,189,8,9,0,41.0,0.0,4.0,1.0,7.0,0.0,26.0,3.0,0.0,0.0,41.0,0.0,4.0,1.0,7.0,0.0,26.0,3.0,0.0,0.0
414531,2014,279,3,26,18,27,0,180,11,14,0,33.0,1.0,2.0,0.0,5.0,0.0,22.0,2.0,1.0,0.0,33.0,1.0,2.0,0.0,5.0,0.0,22.0,2.0,1.0,0.0
414531,2015,219,5,23,22,20,0,126,10,13,0,28.0,1.0,3.0,1.0,4.0,0.0,18.0,1.0,0.0,0.0,28.0,1.0,3.0,1.0,4.0,0.0,18.0,1.0,0.0,0.0
420705,2010,206,0,25,60,5,0,80,0,36,0,,,,,,,,,,,,,,,,,,,,
420705,2011,230,1,41,67,9,5,87,0,20,0,,,,,,,,,,,,,,,,,,,,
420705,2012,183,1,8,54,8,4,54,0,54,0,,,,,,,,,,,,,,,,,,,,
420705,2013,126,0,7,58,9,5,37,4,6,0,,,,,,,,,,,,,,,,,,,,
420705,2014,186,0,15,96,11,6,51,4,2,1,,,,,,,,,,,,,,,,,,,,
420705,2015,174,0,15,91,9,4,46,4,1,4,,,,,,,,,,,,,,,,,,,,
420705,2016,58,0,3,15,1,0,18,0,1,20,,,,,,,,,,,,,,,,,,,,
420705,2017,67,0,2,20,0,0,15,0,0,30,,,,,,,,,,,,,,,,,,,,
420705,2018,81,0,2,16,2,0,18,1,0,42,,,,,,,,,,,,,,,,,,,,
420705,2019,81,1,3,16,2,0,22,2,3,32,,,,,,,,,,,,,,,,,,,,
420705,2020,159,0,3,47,7,1,39,2,0,60,,,,,,,,,,,,,,,,,,,,
432223,2010,868,10,45,118,36,25,306,13,300,15,28.0,0.0,0.0,6.0,2.0,1.0,4.0,4.0,9.0,2.0,28.0,0.0,0.0,6.0,2.0,1.0,4.0,4.0,9.0,2.0
432223,2011,838,7,37,129,40,21,327,25,239,13,26.0,0.0,0.0,4.0,1.0,0.0,12.0,1.0,7.0,1.0,26.0,0.0,0.0,4.0,1.0,0.0,12.0,1.0,7.0,1.0
432223,2012,897,8,32,116,62,23,334,29,278,15,58.0,0.0,1.0,5.0,6.0,0.0,16.0,2.0,26.0,2.0,58.0,0.0,1.0,5.0,6.0,0.0,16.0,2.0,26.0,2.0
432223,2013,642,5,25,101,52,29,200,31,189,10,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
432223,2014,662,4,27,98,45,32,228,43,173,12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
432223,2015,390,5,15,56,23,16,116,26,126,7,,,,,,,,,,,,,,,,,,,,
432223,2016,242,0,3,21,12,7,32,5,160,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
432223,2017,162,4,5,21,14,7,39,7,63,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
432223,2018,73,2,1,7,6,3,14,6,33,1,,,,,,,,,,,,,,,,,,,,
432223,2019,23,0,0,2,1,1,9,0,10,0,,,,,,,,,,,,,,,,,,,,
432223,2020,11,0,0,1,1,0,4,0,5,0,,,,,,,,,,,,,,,,,,,,
439057,2010,543,6,50,60,26,0,353,7,30,11,5.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0
439057,2011,513,9,33,99,37,2,316,1,16,0,5.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
439057,2012,396,7,22,65,37,6,242,1,16,0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
439057,2013,365,10,22,71,25,5,222,0,10,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
439057,2014,278,3,16,56,19,7,171,0,6,0,6.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
439057,2015,152,2,6,25,16,7,95,0,0,1,,,,,,,,,,,,,,,,,,,,
439057,2016,59,2,2,13,5,0,37,0,0,0,,,,,,,,,,,,,,,,,,,,
439057,2017,22,0,0,1,3,0,18,0,0,0,,,,,,,,,,,,,,,,,,,,
439190,2010,2873,12,204,36,196,8,1837,179,345,56,276.0,3.0,22.0,0.0,17.0,1.0,190.0,18.0,25.0,0.0,276.0,3.0,22.0,0.0,17.0,1.0,190.0,18.0,25.0,0.0
439190,2011,2883,8,220,48,209,17,1814,191,296,80,276.0,0.0,15.0,4.0,20.0,4.0,196.0,17.0,20.0,0.0,276.0,0.0,15.0,4.0,20.0,4.0,196.0,17.0,20.0,0.0
439190,2012,2736,9,217,33,222,17,1648,211,272,107,275.0,2.0,18.0,0.0,35.0,0.0,168.0,31.0,20.0,1.0,275.0,2.0,18.0,0.0,35.0,0.0,168.0,31.0,20.0,1.0
439190,2013,2821,10,230,50,242,7,1630,229,273,150,275.0,2.0,24.0,7.0,25.0,0.0,170.0,26.0,20.0,1.0,275.0,2.0,24.0,7.0,25.0,0.0,170.0,26.0,20.0,1.0
439190,2014,2759,12,217,50,254,6,1520,246,268,186,267.0,2.0,29.0,1.0,34.0,1.0,150.0,30.0,20.0,0.0,267.0,2.0,29.0,1.0,34.0,1.0,150.0,30.0,20.0,0.0
439190,2015,3497,14,327,51,282,13,1950,288,313,259,247.0,1.0,28.0,7.0,27.0,0.0,132.0,24.0,28.0,0.0,247.0,1.0,28.0,7.0,27.0,0.0,132.0,24.0,28.0,0.0
439190,2016,3434,11,339,83,290,16,1826,320,281,268,293.0,2.0,20.0,5.0,38.0,3.0,164.0,40.0,21.0,0.0,293.0,2.0,20.0,5.0,38.0,3.0,164.0,40.0,21.0,0.0
439190,2017,3425,14,347,88,335,16,1696,339,330,260,274.0,1.0,32.0,5.0,38.0,1.0,143.0,41.0,13.0,0.0,274.0,1.0,32.0,5.0,38.0,1.0,143.0,41.0,13.0,0.0
439190,2018,3396,11,404,96,341,4,1617,364,327,232,243.0,0.0,26.0,6.0,37.0,1.0,123.0,29.0,21.0,0.0,243.0,0.0,26.0,6.0,37.0,1.0,123.0,29.0,21.0,0.0
439190,2019,3387,16,465,102,351,5,1576,368,295,209,268.0,2.0,28.0,9.0,40.0,0.0,132.0,35.0,19.0,3.0,268.0,2.0,28.0,9.0,40.0,0.0,132.0,35.0,19.0,3.0
