institute_id,year,gr_total,gr_AmerInd_AlaskNtv,gr_Asian,gr_AfrAmer,gr_Hispanic,gr_Hi_PacIsland,gr_White,gr_2orMore,gr_unknown,gr_nonresAlien,co_total,co_AmerInd_AlaskNtv,co_Asian,co_AfrAmer,co_Hispanic,co_Hi_PacIsland,co_White,co_2orMore,co_unknown,co_nonresAlien,hr_total,hr_AmerInd_AlaskNtv,hr_Asian,hr_AfrAmer,hr_Hispanic,hr_Hi_PacIsland,hr_White,hr_2orMore,hr_unknown,hr_nonresAlien
377555,2019,387.0,0.0,142.0,28.0,38.0,8.0,119.0,26.0,5.0,21.0,560.0,2.0,198.0,40.0,60.0,11.0,168.0,40.0,9.0,32.0,317.0,7.0,105.0,28.0,59.0,2.0,414.0,26.0,82.0,15.0
377555,2020,393.0,0.0,164.0,23.0,44.0,4.0,121.0,24.0,1.0,12.0,625.0,1.0,230.0,46.0,90.0,7.0,186.0,45.0,5.0,15.0,300.0,7.0,100.0,30.0,59.0,3.0,390.0,28.0,81.0,21.0
377564,2012,65.0,1.0,16.0,5.0,4.0,0.0,30.0,1.0,8.0,0.0,151.0,3.0,40.0,16.0,8.0,2.0,57.0,1.0,24.0,0.0,,,,,,,,,,
377564,2013,87.0,0.0,29.0,4.0,8.0,0.0,38.0,3.0,5.0,0.0,176.0,0.0,51.0,11.0,15.0,2.0,77.0,5.0,15.0,0.0,235.0,4.0,38.0,20.0,27.0,3.0,301.0,14.0,113.0,12.0
377564,2014,99.0,1.0,19.0,9.0,9.0,1.0,52.0,1.0,7.0,0.0,180.0,2.0,39.0,15.0,18.0,2.0,80.0,1.0,23.0,0.0,249.0,5.0,31.0,25.0,38.0,3.0,359.0,17.0,33.0,57.0
377564,2015,124.0,2.0,33.0,10.0,13.0,1.0,58.0,0.0,7.0,0.0,198.0,3.0,53.0,16.0,22.0,2.0,90.0,0.0,12.0,0.0,254.0,3.0,33.0,20.0,31.0,4.0,347.0,21.0,43.0,61.0
377564,2016,125.0,5.0,34.0,6.0,12.0,3.0,59.0,0.0,6.0,0.0,208.0,10.0,48.0,19.0,23.0,7.0,94.0,0.0,7.0,0.0,288.0,3.0,36.0,24.0,33.0,4.0,380.0,26.0,56.0,70.0
377564,2017,128.0,3.0,35.0,5.0,15.0,0.0,47.0,18.0,5.0,0.0,219.0,5.0,52.0,10.0,29.0,1.0,84.0,28.0,9.0,1.0,281.0,3.0,59.0,24.0,35.0,4.0,394.0,25.0,73.0,15.0
377564,2018,189.0,1.0,52.0,10.0,23.0,1.0,36.0,6.0,56.0,4.0,325.0,3.0,85.0,15.0,36.0,7.0,61.0,8.0,102.0,8.0,307.0,4.0,60.0,29.0,42.0,5.0,413.0,25.0,71.0,20.0
377564,2019,218.0,2.0,64.0,11.0,34.0,10.0,64.0,16.0,13.0,4.0,392.0,3.0,100.0,24.0,63.0,19.0,126.0,26.0,24.0,7.0,301.0,5.0,67.0,31.0,53.0,3.0,409.0,30.0,57.0,20.0
377564,2020,251.0,2.0,66.0,20.0,34.0,2.0,98.0,22.0,4.0,3.0,416.0,7.0,94.0,34.0,68.0,16.0,147.0,39.0,6.0,5.0,304.0,6.0,73.0,30.0,58.0,3.0,405.0,33.0,60.0,24.0
380377,2010,6.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,19.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,
380377,2011,10.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,30.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,
380377,2012,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,72.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,
380377,2013,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,53.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,82.0,148.0,6.0,1.0,2.0,5.0,62.0,1.0,3.0,0.0
380377,2014,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,45.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,75.0,132.0,5.0,1.0,3.0,4.0,60.0,7.0,1.0,0.0
380377,2015,20.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,66.0,1.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,83.0,137.0,6.0,4.0,3.0,5.0,60.0,9.0,0.0,0.0
380377,2016,18.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,66.0,1.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,85.0,141.0,5.0,3.0,6.0,5.0,54.0,8.0,0.0,0.0
380377,2017,10.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,93.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,71.0,142.0,4.0,0.0,9.0,3.0,51.0,4.0,0.0,1.0
380377,2018,9.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79.0,74.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,77.0,140.0,6.0,1.0,3.0,3.0,44.0,12.0,0.0,0.0
380377,2019,15.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,79.0,71.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,70.0,138.0,7.0,3.0,5.0,3.0,45.0,5.0,0.0,0.0
380377,2020,21.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,87.0,79.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,72.0,145.0,4.0,4.0,3.0,5.0,42.0,4.0,0.0,0.0
414531,2010,23.0,0.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,70.0,0.0,0.0,5.0,0.0,0.0,55.0,0.0,0.0,0.0,,,,,,,,,,
414531,2011,19.0,0.0,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,68.0,1.0,8.0,7.0,3.0,0.0,49.0,0.0,0.0,0.0,,,,,,,,,,
414531,2012,27.0,0.0,0.0,1.0,1.0,0.0,25.0,0.0,0.0,0.0,79.0,2.0,5.0,3.0,3.0,0.0,65.0,0.0,1.0,0.0,36.0,1.0,6.0,5.0,2.0,1.0,42.0,1.0,0.0,0.0
414531,2013,17.0,0.0,1.0,1.0,2.0,0.0,13.0,0.0,0.0,0.0,61.0,1.0,2.0,2.0,4.0,0.0,52.0,0.0,0.0,0.0,25.0,1.0,4.0,3.0,1.0,2.0,37.0,2.0,0.0,0.0
414531,2014,22.0,0.0,1.0,1.0,1.0,0.0,18.0,0.0,1.0,0.0,60.0,0.0,5.0,3.0,5.0,0.0,44.0,0.0,3.0,0.0,18.0,1.0,4.0,2.0,0.0,2.0,34.0,1.0,0.0,0.0
414531,2015,38.0,0.0,1.0,5.0,3.0,0.0,27.0,0.0,2.0,0.0,114.0,2.0,4.0,12.0,7.0,1.0,84.0,0.0,4.0,0.0,20.0,1.0,4.0,2.0,1.0,2.0,27.0,1.0,0.0,0.0
432223,2010,18.0,0.0,0.0,4.0,0.0,1.0,10.0,0.0,2.0,1.0,134.0,1.0,5.0,21.0,4.0,7.0,67.0,0.0,22.0,7.0,,,,,,,,,,
432223,2011,18.0,0.0,0.0,4.0,1.0,3.0,6.0,0.0,4.0,0.0,117.0,0.0,3.0,18.0,8.0,5.0,44.0,0.0,35.0,4.0,,,,,,,,,,
432223,2012,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,34.0,2.0,1.0,4.0,2.0,0.0,13.0,0.0,11.0,1.0,100.0,1.0,12.0,13.0,11.0,1.0,123.0,7.0,3.0,2.0
432223,2013,15.0,0.0,2.0,2.0,1.0,0.0,7.0,0.0,3.0,0.0,68.0,3.0,4.0,12.0,4.0,5.0,27.0,0.0,12.0,1.0,78.0,7.0,9.0,16.0,6.0,1.0,98.0,0.0,3.0,1.0
432223,2014,22.0,0.0,1.0,4.0,0.0,2.0,7.0,0.0,7.0,1.0,88.0,1.0,2.0,15.0,3.0,3.0,32.0,0.0,31.0,1.0,44.0,0.0,5.0,8.0,3.0,0.0,58.0,5.0,0.0,1.0
432223,2015,28.0,0.0,0.0,3.0,1.0,1.0,9.0,1.0,11.0,2.0,186.0,1.0,6.0,25.0,10.0,5.0,51.0,6.0,78.0,4.0,34.0,0.0,3.0,9.0,3.0,0.0,41.0,5.0,0.0,0.0
432223,2016,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,0.0,90.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,82.0,1.0,27.0,0.0,3.0,6.0,3.0,0.0,31.0,5.0,0.0,0.0
432223,2017,16.0,0.0,1.0,3.0,3.0,0.0,6.0,1.0,1.0,1.0,107.0,2.0,3.0,16.0,13.0,1.0,48.0,2.0,16.0,6.0,23.0,0.0,1.0,4.0,1.0,0.0,28.0,3.0,3.0,0.0
432223,2018,9.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,2.0,0.0,54.0,0.0,0.0,6.0,4.0,3.0,29.0,3.0,8.0,1.0,14.0,0.0,0.0,3.0,1.0,0.0,15.0,3.0,4.0,0.0
432223,2019,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,3.0,0.0,,,,,,,,,,
439057,2016,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0
439057,2018,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,
439190,2015,78.0,0.0,2.0,1.0,10.0,0.0,53.0,4.0,7.0,1.0,283.0,2.0,12.0,4.0,23.0,1.0,187.0,22.0,31.0,1.0,78.0,3.0,19.0,7.0,9.0,0.0,184.0,5.0,0.0,0.0
439190,2016,85.0,1.0,5.0,0.0,6.0,0.0,61.0,3.0,9.0,0.0,276.0,3.0,22.0,0.0,17.0,1.0,190.0,18.0,25.0,0.0,79.0,3.0,21.0,8.0,11.0,0.0,175.0,5.0,0.0,0.0
439190,2017,79.0,0.0,3.0,1.0,2.0,1.0,61.0,5.0,6.0,0.0,276.0,0.0,15.0,4.0,20.0,4.0,196.0,17.0,20.0,0.0,84.0,3.0,24.0,6.0,12.0,0.0,176.0,9.0,0.0,0.0
439190,2018,83.0,1.0,1.0,0.0,6.0,0.0,59.0,10.0,6.0,0.0,275.0,2.0,18.0,0.0,35.0,0.0,168.0,31.0,20.0,1.0,84.0,4.0,29.0,4.0,14.0,0.0,177.0,8.0,1.0,0.0
439190,2019,94.0,0.0,7.0,1.0,6.0,0.0,64.0,9.0,7.0,0.0,275.0,2.0,24.0,7.0,25.0,0.0,170.0,26.0,20.0,1.0,89.0,2.0,29.0,4.0,12.0,1.0,174.0,11.0,0.0,0.0
439190,2020,99.0,1.0,13.0,0.0,12.0,1.0,57.0,6.0,9.0,0.0,267.0,2.0,29.0,1.0,34.0,1.0,150.0,30.0,20.0,0.0,92.0,3.0,27.0,5.0,11.0,2.0,172.0,18.0,7.0,0.0
440545,2010,35.0,0.0,5.0,3.0,1.0,0.0,26.0,0.0,0.0,0.0,127.0,3.0,8.0,7.0,12.0,0.0,96.0,1.0,0.0,0.0,,,,,,,,,,
440545,2011,17.0,0.0,1.0,1.0,2.0,0.0,13.0,0.0,0.0,0.0,80.0,3.0,9.0,6.0,7.0,1.0,54.0,0.0,0.0,0.0,,,,,,,,,,
440545,2012,32.0,0.0,4.0,2.0,2.0,1.0,23.0,0.0,0.0,0.0,105.0,0.0,6.0,4.0,13.0,1.0,80.0,1.0,0.0,0.0,91.0,1.0,9.0,5.0,0.0,1.0,76.0,2.0,70.0,0.0
443049,2010,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
443049,2011,10.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,14.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,1.0,0.0,,,,,,,,,,
443049,2012,5.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,
443049,2013,5.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,28.0,0.0,9.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0
443049,2014,9.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,
443049,2015,4.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,20.0,0.0,9.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0
443049,2016,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,19.0,1.0,11.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0
443049,2018,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,38.0,0.0,20.0,6.0,0.0,0.0,36.0,1.0,0.0,1.0
443049,2019,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,16.0,5.0,0.0,0.0,30.0,1.0,0.0,1.0
443049,2020,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,10.0,6.0,0.0,1.0,24.0,3.0,0.0,1.0
443410,2010,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,,,,,,,,,,
443410,2011,91.0,0.0,5.0,4.0,5.0,0.0,71.0,2.0,4.0,0.0,168.0,1.0,10.0,6.0,13.0,0.0,121.0,7.0,10.0,0.0,,,,,,,,,,
443410,2012,107.0,0.0,7.0,0.0,5.0,0.0,76.0,0.0,12.0,7.0,187.0,1.0,14.0,1.0,12.0,0.0,132.0,7.0,13.0,7.0,,,,,,,,,,
443410,2013,90.0,1.0,8.0,1.0,5.0,0.0,56.0,4.0,8.0,7.0,166.0,1.0,10.0,2.0,7.0,0.0,115.0,6.0,15.0,10.0,153.0,0.0,28.0,4.0,10.0,0.0,178.0,4.0,18.0,6.0
443410,2014,80.0,0.0,9.0,0.0,3.0,1.0,44.0,3.0,9.0,11.0,149.0,0.0,13.0,0.0,5.0,1.0,88.0,5.0,21.0,16.0,,,,,,,,,,
443410,2015,69.0,0.0,8.0,1.0,4.0,0.0,39.0,1.0,9.0,7.0,137.0,0.0,11.0,1.0,13.0,0.0,75.0,4.0,18.0,15.0,164.0,0.0,30.0,3.0,11.0,0.0,213.0,6.0,8.0,5.0
443410,2016,52.0,0.0,1.0,0.0,2.0,0.0,27.0,3.0,14.0,5.0,131.0,0.0,3.0,1.0,6.0,0.0,74.0,3.0,25.0,19.0,185.0,1.0,37.0,2.0,10.0,0.0,223.0,7.0,2.0,4.0
443410,2017,57.0,0.0,3.0,1.0,6.0,0.0,29.0,0.0,8.0,10.0,133.0,0.0,9.0,2.0,7.0,0.0,76.0,5.0,21.0,13.0,180.0,0.0,35.0,2.0,15.0,0.0,213.0,11.0,16.0,4.0
443410,2018,81.0,0.0,5.0,0.0,5.0,0.0,48.0,1.0,18.0,4.0,174.0,1.0,9.0,0.0,10.0,0.0,98.0,9.0,39.0,8.0,176.0,0.0,35.0,5.0,14.0,0.0,160.0,8.0,54.0,5.0
443410,2019,83.0,0.0,6.0,0.0,6.0,0.0,30.0,9.0,19.0,13.0,148.0,0.0,10.0,0.0,10.0,1.0,55.0,12.0,41.0,19.0,165.0,0.0,28.0,5.0,7.0,0.0,114.0,7.0,108.0,5.0
443410,2020,81.0,0.0,2.0,0.0,6.0,0.0,30.0,3.0,34.0,6.0,154.0,0.0,5.0,0.0,8.0,1.0,58.0,7.0,63.0,12.0,155.0,1.0,37.0,3.0,15.0,0.0,179.0,9.0,0.0,6.0
446808,2011,24.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,12.0,0.0,59.0,1.0,3.0,3.0,2.0,0.0,24.0,2.0,24.0,0.0,,,,,,,,,,
446808,2012,18.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,6.0,0.0,59.0,0.0,3.0,8.0,3.0,0.0,27.0,1.0,17.0,0.0,30.0,1.0,7.0,4.0,1.0,1.0,49.0,0.0,1.0,0.0
446808,2013,21.0,0.0,6.0,0.0,1.0,0.0,6.0,1.0,7.0,0.0,86.0,0.0,8.0,8.0,5.0,0.0,29.0,1.0,35.0,0.0,34.0,1.0,7.0,4.0,1.0,1.0,52.0,0.0,1.0,0.0
446808,2014,15.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,6.0,0.0,64.0,0.0,3.0,2.0,1.0,0.0,16.0,0.0,42.0,0.0,32.0,1.0,8.0,5.0,1.0,1.0,44.0,0.0,0.0,0.0
446808,2015,15.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,11.0,0.0,66.0,0.0,1.0,2.0,5.0,1.0,9.0,3.0,45.0,0.0,30.0,1.0,8.0,4.0,1.0,1.0,42.0,0.0,0.0,0.0
446808,2016,24.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,16.0,0.0,88.0,0.0,4.0,4.0,2.0,1.0,11.0,0.0,66.0,0.0,24.0,0.0,6.0,2.0,0.0,1.0,25.0,0.0,1.0,0.0
446808,2017,10.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0,38.0,1.0,2.0,2.0,2.0,0.0,9.0,3.0,19.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
482662,2013,18.0,0.0,4.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,62.0,0.0,6.0,1.0,3.0,0.0,51.0,1.0,0.0,0.0,43.0,0.0,5.0,0.0,0.0,0.0,50.0,3.0,24.0,0.0
482662,2014,18.0,0.0,0.0,1.0,2.0,1.0,13.0,1.0,0.0,0.0,68.0,2.0,6.0,4.0,9.0,1.0,45.0,1.0,0.0,0.0,43.0,0.0,1.0,0.0,0.0,1.0,38.0,3.0,28.0,0.0
482662,2015,18.0,0.0,0.0,3.0,1.0,1.0,10.0,3.0,0.0,0.0,75.0,0.0,3.0,7.0,9.0,2.0,50.0,3.0,1.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,21.0,0.0
488448,2016,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,23.0,0.0,2.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0
488448,2017,7.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0
488448,2018,10.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,2.0,0.0,34.0,0.0,0.0,0.0
488448,2019,6.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0
488448,2020,6.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0
234915,2010,,,,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
234915,2013,,,,,,,,,,,7.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,304.0,1.0,74.0,28.0,21.0,8.0,672.0,9.0,19.0,0.0
234915,2018,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,210.0,5.0,58.0,28.0,22.0,1.0,330.0,0.0,126.0,0.0
245883,2016,,,,,,,,,,,31.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,27.0,0.0,40.0,4.0,7.0,7.0,3.0,0.0,101.0,6.0,7.0,0.0
245883,2017,,,,,,,,,,,24.0,0.0,0.0,1.0,2.0,0.0,18.0,0.0,3.0,0.0,38.0,4.0,11.0,7.0,5.0,0.0,97.0,5.0,3.0,0.0
245883,2018,,,,,,,,,,,26.0,1.0,2.0,2.0,1.0,1.0,18.0,0.0,1.0,0.0,39.0,2.0,12.0,6.0,5.0,0.0,110.0,6.0,2.0,1.0
245883,2019,,,,,,,,,,,20.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,4.0,0.0,33.0,2.0,15.0,5.0,8.0,0.0,108.0,6.0,1.0,0.0
432223,2020,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,
439057,2014,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,
439057,2015,,,,,,,,,,,4.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,24.0,0.0,1.0,3.0,1.0,0.0,30.0,1.0,1.0,0.0
439057,2017,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
234696,2012,,,,,,,,,,,,,,,,,,,,,103.0,3.0,7.0,2.0,4.0,1.0,243.0,0.0,0.0,0.0
234696,2013,,,,,,,,,,,,,,,,,,,,,106.0,3.0,6.0,1.0,5.0,1.0,244.0,0.0,10.0,0.0
234696,2014,,,,,,,,,,,,,,,,,,,,,108.0,4.0,7.0,1.0,6.0,1.0,254.0,0.0,1.0,0.0
234696,2015,,,,,,,,,,,,,,,,,,,,,124.0,3.0,8.0,1.0,5.0,0.0,257.0,0.0,13.0,0.0
234915,2014,,,,,,,,,,,,,,,,,,,,,289.0,2.0,73.0,29.0,21.0,6.0,617.0,6.0,28.0,0.0
234915,2020,,,,,,,,,,,,,,,,,,,,,188.0,6.0,75.0,36.0,15.0,6.0,328.0,0.0,27.0,0.0
234933,2012,,,,,,,,,,,,,,,,,,,,,418.0,8.0,45.0,12.0,20.0,4.0,962.0,46.0,1.0,0.0
234933,2013,,,,,,,,,,,,,,,,,,,,,403.0,6.0,44.0,15.0,17.0,5.0,936.0,47.0,0.0,0.0
234933,2014,,,,,,,,,,,,,,,,,,,,,400.0,6.0,44.0,18.0,19.0,5.0,900.0,42.0,1.0,0.0
234951,2012,,,,,,,,,,,,,,,,,,,,,123.0,5.0,14.0,31.0,1.0,3.0,280.0,2.0,0.0,0.0
234951,2013,,,,,,,,,,,,,,,,,,,,,135.0,4.0,13.0,34.0,1.0,5.0,306.0,6.0,0.0,0.0
235103,2013,,,,,,,,,,,,,,,,,,,,,323.0,7.0,60.0,42.0,46.0,3.0,733.0,16.0,4.0,0.0
235103,2015,,,,,,,,,,,,,,,,,,,,,316.0,8.0,68.0,38.0,50.0,4.0,703.0,20.0,3.0,0.0
235103,2016,,,,,,,,,,,,,,,,,,,,,308.0,6.0,72.0,36.0,47.0,3.0,664.0,19.0,4.0,0.0
235237,2012,,,,,,,,,,,,,,,,,,,,,116.0,5.0,14.0,20.0,5.0,4.0,260.0,15.0,0.0,0.0
235237,2013,,,,,,,,,,,,,,,,,,,,,125.0,5.0,16.0,19.0,5.0,4.0,271.0,16.0,0.0,0.0
235237,2014,,,,,,,,,,,,,,,,,,,,,121.0,3.0,13.0,19.0,6.0,5.0,269.0,15.0,0.0,0.0
235237,2015,,,,,,,,,,,,,,,,,,,,,107.0,1.0,11.0,20.0,6.0,4.0,254.0,23.0,0.0,0.0
235334,2013,,,,,,,,,,,,,,,,,,,,,99.0,3.0,3.0,2.0,6.0,0.0,205.0,2.0,0.0,0.0
235334,2015,,,,,,,,,,,,,,,,,,,,,114.0,3.0,4.0,3.0,7.0,0.0,222.0,0.0,0.0,0.0
235343,2012,,,,,,,,,,,,,,,,,,,,,309.0,12.0,54.0,16.0,18.0,1.0,603.0,2.0,39.0,0.0
235343,2013,,,,,,,,,,,,,,,,,,,,,311.0,13.0,57.0,28.0,19.0,1.0,624.0,2.0,26.0,0.0
235431,2012,,,,,,,,,,,,,,,,,,,,,258.0,2.0,82.0,41.0,14.0,3.0,489.0,4.0,2.0,1.0
235431,2013,,,,,,,,,,,,,,,,,,,,,268.0,2.0,81.0,43.0,22.0,3.0,517.0,4.0,1.0,1.0
235547,2013,,,,,,,,,,,,,,,,,,,,,128.0,1.0,45.0,10.0,13.0,0.0,326.0,15.0,23.0,0.0
235547,2015,,,,,,,,,,,,,,,,,,,,,136.0,2.0,44.0,13.0,14.0,1.0,336.0,16.0,39.0,0.0
235547,2016,,,,,,,,,,,,,,,,,,,,,145.0,1.0,45.0,13.0,14.0,1.0,327.0,17.0,47.0,0.0
235547,2017,,,,,,,,,,,,,,,,,,,,,140.0,1.0,42.0,15.0,0.0,2.0,316.0,14.0,57.0,8.0
235547,2018,,,,,,,,,,,,,,,,,,,,,107.0,1.0,36.0,14.0,0.0,2.0,277.0,12.0,59.0,0.0
235547,2019,,,,,,,,,,,,,,,,,,,,,96.0,1.0,39.0,15.0,0.0,1.0,230.0,14.0,41.0,0.0
235547,2020,,,,,,,,,,,,,,,,,,,,,101.0,1.0,39.0,10.0,0.0,1.0,268.0,12.0,48.0,2.0
235750,2012,,,,,,,,,,,,,,,,,,,,,121.0,4.0,8.0,6.0,13.0,0.0,362.0,0.0,0.0,0.0
235750,2013,,,,,,,,,,,,,,,,,,,,,138.0,4.0,8.0,5.0,10.0,0.0,401.0,0.0,0.0,0.0
235750,2014,,,,,,,,,,,,,,,,,,,,,122.0,7.0,7.0,5.0,11.0,0.0,381.0,0.0,0.0,0.0
235750,2015,,,,,,,,,,,,,,,,,,,,,123.0,11.0,4.0,6.0,9.0,0.0,366.0,0.0,0.0,0.0
235750,2016,,,,,,,,,,,,,,,,,,,,,122.0,17.0,4.0,5.0,9.0,0.0,368.0,0.0,0.0,0.0
235750,2017,,,,,,,,,,,,,,,,,,,,,119.0,20.0,4.0,5.0,8.0,0.0,360.0,0.0,0.0,0.0
235750,2018,,,,,,,,,,,,,,,,,,,,,130.0,5.0,8.0,5.0,21.0,2.0,372.0,0.0,11.0,0.0
236072,2012,,,,,,,,,,,,,,,,,,,,,209.0,4.0,60.0,35.0,23.0,0.0,387.0,2.0,15.0,1.0
236382,2013,,,,,,,,,,,,,,,,,,,,,196.0,2.0,55.0,31.0,16.0,2.0,353.0,10.0,0.0,0.0
